cod_prod_lj;cod_loja;cod_produto;ref_varejista;dia;dia_detalhado;semana;mes;decr_mes;trimestre;ano;periodo;periodo2;valor;quantidade;indicador3;indicador4;indicador5;indicador6;indicador7;indicador8;indicador9
;51024;7894900184136;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;20.95;5;;;;;;;
;51024;7894900184334;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;11.96;4;;;;;;;
;51024;7896002100014;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;1407.13;107;;;;;;;
;51024;7896002109017;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;416.5;14;;;;;;;
;51024;7896002110259;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;20.43;7;;;;;;;
;51024;7896002110419;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;658.97;113;;;;;;;
;51024;7896002110457;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;389.03;67;;;;;;;
;51024;7896002110471;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;193.97;32;;;;;;;
;51024;7896002110921;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;134.3;7;;;;;;;
;51024;7896002110983;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;470.39;81;;;;;;;
;51024;7896002111034;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;349.21;59;;;;;;;
;51024;7896002111508;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;413.32;68;;;;;;;
;51024;7896002111713;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;119.5;5;;;;;;;
;51024;7896010000016;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;95.8;2;;;;;;;
;51024;7896010004007;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;170.95;5;;;;;;;
;51024;7896010004502;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;77.8;2;;;;;;;
;51024;7896010006322;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;286.3;7;;;;;;;
;51024;7896019302012;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;69.9;1;;;;;;;
;51024;7896022610005;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;55.8;2;;;;;;;
;51024;7896023080487;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;159.2;8;;;;;;;
;51024;7896037916062;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;279.9;11;;;;;;;
;51024;7896037916123;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;190.86;5;;;;;;;
;51024;7896037918646;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;144.78;4;;;;;;;
;51024;7896050200124;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;1180.09;82;;;;;;;
;51024;7896050200728;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;96.6;4;;;;;;;
;51024;7896050200872;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;56.7;3;;;;;;;
;51024;7896051216001;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;74.95;5;;;;;;;
;51024;7896080001401;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;49.9;1;;;;;;;
;51024;7896273100058;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;36.8;2;;;;;;;
;51024;7896299101046;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;85.8;2;;;;;;;
;51024;7896299101077;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;291.67;15;;;;;;;
;51024;7896299109721;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;127.87;4;;;;;;;
;51024;7896383700674;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;103.96;4;;;;;;;
;51024;7896383700681;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;149.5;5;;;;;;;
;51024;7896547501154;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;86.51;19;;;;;;;
;51024;7896547501178;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;130.91;29;;;;;;;
;51024;7896547501444;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;49.69;11;;;;;;;
;51024;7896685200063;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;54.7;3;;;;;;;
;51024;7896685200629;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;76.85;6;;;;;;;
;51024;7896685200643;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;66.59;5;;;;;;;
;51024;7896685200797;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;95.39;7;;;;;;;
;51024;7896685200803;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;44.7;3;;;;;;;
;51024;7897110000432;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;450.66;36;;;;;;;
;51024;7897395000479;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;58.91;9;;;;;;;
;51024;7897395000509;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;83.86;14;;;;;;;
;51024;7897395001377;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;23.75;5;;;;;;;
;51024;7897395001407;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;82.95;15;;;;;;;
;51024;7897395001438;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;76.95;15;;;;;;;
;51024;7897395001469;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;39.52;8;;;;;;;
;51024;7897736410547;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;40.7;3;;;;;;;
;51024;7897877000065;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;109.8;2;;;;;;;
;51024;7897877000256;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;47.9;1;;;;;;;
;51024;7898172660107;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;44.7;3;;;;;;;
;51024;7898172660190;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;47.7;3;;;;;;;
;51024;7898172660817;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;349.3;70;;;;;;;
;51024;7898221854310;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;446.9;11;;;;;;;
;51024;7898255980337;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;189.8;2;;;;;;;
;51024;7898255980436;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;203.4;6;;;;;;;
;51024;7898377661848;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;76.88;12;;;;;;;
;51024;7898377661954;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;67.8;2;;;;;;;
;51024;7898377661978;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;67.8;2;;;;;;;
;51024;7898377661992;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;28.9;1;;;;;;;
;51024;7898576190019;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;370.66;35;;;;;;;
;51024;7898605252985;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;59.84;16;;;;;;;
;51024;7898605253012;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;116.82;18;;;;;;;
;51024;7898605254163;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;5.99;1;;;;;;;
;51024;7898929540645;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;346.74;6;;;;;;;
;51024;7898929540911;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;37.25;5;;;;;;;
;51024;7898929540928;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;44.24;6;;;;;;;
;51024;7898929540942;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;99.9;1;;;;;;;
;51024;7898929540966;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;224.6;4;;;;;;;
;51024;7898929541130;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;143.45;20;;;;;;;
;51024;7898942055836;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;254.35;85;;;;;;;
;51024;7898942055843;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;158.48;52;;;;;;;
;51024;7898942055850;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;251.16;84;;;;;;;
;51024;7898945131292;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;329.8;2;;;;;;;
;51024;7898994989202;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;73.8;2;;;;;;;
;51024;8000040011044;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;179.9;1;;;;;;;
;51024;8410221110150;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;979.4;6;;;;;;;
;51024;7896002111898;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;356.23;60;;;;;;;
;51024;7896037918745;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;159.96;4;;;;;;;
;51024;7891991304252;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;253.6;60;;;;;;;
;51024;6001495062522;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;459.6;4;;;;;;;
;51024;7891141022814;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;255.43;33;;;;;;;
;51024;7891141023019;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;131.82;17;;;;;;;
;51024;7891141031717;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;22.77;3;;;;;;;
;51024;7896051215028;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;209.86;14;;;;;;;
;51024;7896072902136;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;35.8;2;;;;;;;
;51024;7896072911480;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;53.7;3;;;;;;;
;51024;7896072922356;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;33.8;2;;;;;;;
;51024;7896072922387;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;33.8;2;;;;;;;
;51024;7896356600161;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;360.22;12;;;;;;;
;51024;7896486100012;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;38.8;2;;;;;;;
;51024;7896494207444;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;59.7;3;;;;;;;
;51024;7898221852507;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;119.6;4;;;;;;;
;51024;7891141022852;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;299.6;39;;;;;;;
;51024;7896051222163;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;63.6;4;;;;;;;
;51024;7896072911251;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;113.4;6;;;;;;;
;51024;7896072911473;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;17.9;1;;;;;;;
;51024;7896072911824;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;17.99;1;;;;;;;
;51024;7896072911978;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;151.2;8;;;;;;;
;51024;7896072922622;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;152.88;12;;;;;;;
;51024;7896072902143;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;11.89;1;;;;;;;
;51024;7896072922363;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;16.9;1;;;;;;;
;51024;7896097722016;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;65.7;3;;;;;;;
;51024;7896072922417;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;159.2;8;;;;;;;
;51024;7896072903553;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;19.9;1;;;;;;;
;51024;8004160679504;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;399.8;2;;;;;;;
;51024;5011013100194;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;89.9;1;;;;;;;
;51024;7897110000395;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;109.74;26;;;;;;;
;51024;7891136057005;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;909.4;16;;;;;;;
;51024;7891046160116;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;145.4;6;;;;;;;
;51024;7896072902716;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;31.8;2;;;;;;;
;51024;7791560000236;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;119.8;2;;;;;;;
;51024;7891050000705;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;466.5;15;;;;;;;
;51024;7891050001702;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;269.1;9;;;;;;;
;51024;7896024100924;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;42.9;1;;;;;;;
;51024;7896051207108;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;15.9;1;;;;;;;
;51024;7891141032172;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;61.96;8;;;;;;;
;51024;7896336800833;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;15.9;1;;;;;;;
;51024;7896494207314;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;1549.55;160;;;;;;;
;51024;7896494209615;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;260.72;28;;;;;;;
;51024;7896494208342;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;127.21;13;;;;;;;
;51024;7897736410660;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;106.2;8;;;;;;;
;51024;6001108101891;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;136.9;1;;;;;;;
;51024;7898939469356;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;349.95;5;;;;;;;
;51024;7898939469745;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;54.9;1;;;;;;;
;51024;7896547501260;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;36.82;8;;;;;;;
;51024;10082184103668;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;949.3;7;;;;;;;
;51024;7896266102007;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;47.7;3;;;;;;;
;51024;7896266101116;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;173.08;11;;;;;;;
;51024;7896266101109;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;189.89;12;;;;;;;
;51024;7898280625029;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;183.68;22;;;;;;;
;51024;7898280628266;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;85.1;10;;;;;;;
;51024;7897736410349;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;32.89;11;;;;;;;
;51024;7897736410387;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;17.94;6;;;;;;;
;51024;7897736410325;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;59.8;20;;;;;;;
;51024;7897736410653;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;41.86;14;;;;;;;
;51024;7897736410332;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;56.81;19;;;;;;;
;51024;7897736410370;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;5.98;2;;;;;;;
;51024;7896002111911;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;101.4;6;;;;;;;
;51024;7896010006360;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;46.8;2;;;;;;;
;51024;7891121283006;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;339.5;5;;;;;;;
;51024;7898605255290;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;211.68;32;;;;;;;
;51024;7893218003931;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;12.9;1;;;;;;;
;51024;8006063004759;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;169.6;4;;;;;;;
;51024;7891991304849;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;590.96;84;;;;;;;
;51024;8006063901911;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;129.8;2;;;;;;;
;51024;8006063901942;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;74.9;1;;;;;;;
;51024;8006063901904;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;64.9;1;;;;;;;
;51024;8006063901935;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;149.8;2;;;;;;;
;51024;8006063901959;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;74.9;1;;;;;;;
;51024;8006063900624;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;119.9;1;;;;;;;
;51024;7894900336016;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;25.17;3;;;;;;;
;51024;7896266104070;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;294.7;30;;;;;;;
;51024;7897395001155;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;89.7;3;;;;;;;
;51024;7896072922936;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;4.39;1;;;;;;;
;51024;7896072922943;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;4.39;1;;;;;;;
;51024;7896002111928;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;416.88;72;;;;;;;
;51024;7894900336504;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;335.76;24;;;;;;;
;51024;7896336810733;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;14.9;1;;;;;;;
;51031;50196364;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;2158.6;14;;;;;;;
;51031;50196388;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;599.6;4;;;;;;;
;51031;80432400432;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;1246.19;10;;;;;;;
;51031;80686006077;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;109.9;1;;;;;;;
;51031;80686027638;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;408.57;4;;;;;;;
;51031;82184004364;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;3732.2;28;;;;;;;
;51031;82184090510;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;254.68;4;;;;;;;
;51031;5000265101042;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;283.49;6;;;;;;;
;51031;5000267013602;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;10597.1;109;;;;;;;
;51031;5000267014005;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;1736.14;24;;;;;;;
;51031;5000267024011;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;1994.0;20;;;;;;;
;51031;5000267107776;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;299.9;1;;;;;;;
;51031;5000267116310;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;269.9;1;;;;;;;
;51031;5000267179810;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;6466.65;51;;;;;;;
;51031;5000267190556;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;464.5;5;;;;;;;
;51031;5000281003160;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;629.4;6;;;;;;;
;51031;5000281004020;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;129.9;1;;;;;;;
;51031;5000281050171;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;199.9;1;;;;;;;
;51031;5000289020701;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;400.5;5;;;;;;;
;51031;5000289929417;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;383.5;5;;;;;;;
;51031;5000291020706;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;3244.42;34;;;;;;;
;51031;5000291023462;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;1068.9;11;;;;;;;
;51031;5000291025930;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;369.6;4;;;;;;;
;51031;5000299610015;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;2352.57;26;;;;;;;
;51031;5000329002537;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;519.6;4;;;;;;;
;51031;5000387905634;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;349.3;7;;;;;;;
;51031;5010106110249;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;419.7;3;;;;;;;
;51031;5010106111451;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;2275.59;33;;;;;;;
;51031;5010106113530;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;259.8;2;;;;;;;
;51031;5011013100132;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;0.0;0;;;;;;;
;51031;5099873003220;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;16.38;2;;;;;;;
;51031;7312040017010;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;171.8;2;;;;;;;
;51031;7312040350117;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;89.9;1;;;;;;;
;51031;7312040550586;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;1029.0;10;;;;;;;
;51031;7501035010109;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;284.8;2;;;;;;;
;51031;7891050000903;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;455.5;15;;;;;;;
;51031;7891050001108;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;394.6;14;;;;;;;
;51031;7891050001238;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;259.6;4;;;;;;;
;51031;7891050002006;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;62.9;1;;;;;;;
;51031;7891050002259;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;64.9;1;;;;;;;
;51031;7891050003652;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;285.5;5;;;;;;;
;51031;7891121154009;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;399.1;9;;;;;;;
;51031;7891121212006;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;45.9;1;;;;;;;
;51031;7891121213003;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;183.6;4;;;;;;;
;51031;7891125000050;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;54.9;1;;;;;;;
;51031;7891125000067;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;274.5;5;;;;;;;
;51031;7891125000081;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;39.9;1;;;;;;;
;51031;7891125000104;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;57.9;1;;;;;;;
;51031;7891125181490;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;3799.99;28;;;;;;;
;51031;7891136051003;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;1394.1;29;;;;;;;
;51031;7891149105564;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;623.7;120;;;;;;;
;51031;7891149840878;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;480.51;89;;;;;;;
;51031;7891991300841;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;167.59;37;;;;;;;
;51031;7891991301114;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;473.38;70;;;;;;;
;51031;7891991301138;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;32.45;5;;;;;;;
;51031;7893218000473;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;2584.05;67;;;;;;;
;51031;7893218002002;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;2485.82;31;;;;;;;
;51031;7893218002576;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;1448.4;56;;;;;;;
;51031;7893218003375;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;814.8;12;;;;;;;
;51031;7893218003603;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;3823.41;494;;;;;;;
;51031;7893218003610;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;121.44;16;;;;;;;
;51031;7894900184037;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;55.52;8;;;;;;;
;51031;7894900184136;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;68.3;10;;;;;;;
;51031;7894900335095;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;16.47;3;;;;;;;
;51031;7896002100014;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;1210.16;93;;;;;;;
;51031;7896002109000;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;20.97;3;;;;;;;
;51031;7896002110419;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;964.75;164;;;;;;;
;51031;7896002110457;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;480.39;81;;;;;;;
;51031;7896002110471;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;294.01;49;;;;;;;
;51031;7896002110983;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;612.48;104;;;;;;;
;51031;7896002111034;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;390.87;67;;;;;;;
;51031;7896002111508;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;762.02;130;;;;;;;
;51031;7896010000016;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;45.9;1;;;;;;;
;51031;7896010004007;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;136.76;4;;;;;;;
;51031;7896010004502;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;38.9;1;;;;;;;
;51031;7896010006322;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;77.8;2;;;;;;;
;51031;7896022610005;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;80.7;3;;;;;;;
;51031;7896023080487;PM SUPER;2023-09-01;;;SET;09-SET;;2023;5 BIM;;35.98;2;;;;;;;
